image_path,distribution,n_points,minimum,maximum,mean,median,std,range,skewness,kurtosis
visual_qa_histograms/example_hists_complex/images/Picture000011.png,random,2098,-0.4457587986135435,12.712457800908961,6.170356435370902,6.156427078365253,3.7973841570579925,13.158216599522504,-0.020004343816010756,-1.2104698863217476
visual_qa_histograms/example_hists_complex/images/Picture000012.png,random,7159,-4.9895073590438175,2.9390975674302,-1.0504235721553246,-1.0386457597851715,2.2899649978025045,7.9286049264740175,0.011971483469626388,-1.2014541901173774
visual_qa_histograms/example_hists_complex/images/Picture000013.png,gmm,8,5070.975686335797,5945.254278858013,5399.136807213597,5432.391210772262,279.0720924245403,874.2785925222161,0.6292831190070646,0.10361348690043837
visual_qa_histograms/example_hists_complex/images/Picture000014.png,linear,1415,27.603342206633965,77.8721770562881,50.90672999453649,50.74236158559767,8.097184926125465,50.26883484965413,0.17023367560905106,0.01573132580554848
visual_qa_histograms/example_hists_complex/images/Picture000015.png,gmm,1,714.9436635605466,714.9436635605466,714.9436635605466,714.9436635605466,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000016.png,gmm,14,16.822258263254337,17.179485034223163,16.956771697956803,16.9640848220737,0.10067642927851811,0.3572267709688255,0.5310616594769473,-0.07462465802021123
visual_qa_histograms/example_hists_complex/images/Picture000017.png,linear,2443,109.32432462377615,399.1279757308873,228.29933023347647,224.14515749557955,46.0284388809101,289.80365110711114,0.3573541701524787,-0.17444522841357735
visual_qa_histograms/example_hists_complex/images/Picture000018.png,gmm,16,-50396.504745901686,-49373.20406892573,-49913.262614433625,-50025.853551955035,336.41818781036125,1023.3006769759595,0.37569648850422344,-1.4231003631517254
visual_qa_histograms/example_hists_complex/images/Picture000019.png,random,7920,-6071.079899141732,3381.922038341412,-1297.3674062590044,-1298.815141314968,2719.5085020407782,9453.001937483145,-0.020660029417514825,-1.192916666035001
visual_qa_histograms/example_hists_complex/images/Picture000020.png,linear,9899,751.1927780196561,3988.954505344982,2174.3781970147647,2164.2686856298656,421.43617071622003,3237.761727325326,0.11870752287285176,-0.005314874952848214
visual_qa_histograms/example_hists_complex/images/Picture000021.png,gmm,21,3038099.213440118,8446671.956322556,6221075.556095356,6350629.571563019,1757007.4715560963,5408572.742882438,-0.5349430390450267,-0.9582635793390075
visual_qa_histograms/example_hists_complex/images/Picture000022.png,linear,4499,-112.56451698224632,173.72778607307066,30.909987240372907,30.173866723083094,82.32799842621637,286.292303055317,-0.0011029583156495174,-1.1847239757669155
visual_qa_histograms/example_hists_complex/images/Picture000023.png,gmm,9,0.47053640354738235,1.315635062173204,0.8370859985630315,0.8857388662088683,0.25909837379449885,0.8450986586258217,0.30471783384803985,-0.6328296093196668
visual_qa_histograms/example_hists_complex/images/Picture000024.png,linear,7786,-104.38166300458137,-1.64579101605992,-54.062305313824545,-54.03713238196981,13.024103140368936,102.73587198852145,-0.02687184570185795,0.02332218378476769
visual_qa_histograms/example_hists_complex/images/Picture000025.png,linear,3228,-115.41430535947376,-12.158329561741668,-61.83025414875589,-61.324864885648225,16.15060473892002,103.25597579773209,-0.08259053420374857,-0.15621718566825749
visual_qa_histograms/example_hists_complex/images/Picture000026.png,random,9449,3.070348069859577,11.081310321458554,7.0633372332105795,7.035180233330514,2.3342351933508616,8.010962251598977,0.008468314087971862,-1.223454363907614
visual_qa_histograms/example_hists_complex/images/Picture000027.png,random,7689,-1.352120232591412,-1.0178767769806267,-1.1858282872848573,-1.187689241090418,0.09574262600866472,0.33424345561078517,0.02129939948282779,-1.1715439123686866
visual_qa_histograms/example_hists_complex/images/Picture000028.png,linear,3801,-68.53621776967839,-27.53630208114751,-48.0000895041438,-48.08441841554885,5.977101611747853,40.999915688530876,0.03034061738045332,-0.09114248043415119
visual_qa_histograms/example_hists_complex/images/Picture000029.png,random,7738,-539.685026404282,2498.865043355801,969.4512454789252,968.2399615759555,872.4089908616818,3038.550069760083,0.011587485159183796,-1.1904447120967858
visual_qa_histograms/example_hists_complex/images/Picture000030.png,gmm,25,-433.95737669882004,271.8132100574054,-68.33615543463353,-31.64366201900733,226.79844099525997,705.7705867562254,-0.152821965657913,-1.3474168272142313
visual_qa_histograms/example_hists_complex/images/Picture000031.png,linear,9746,-173.8428774632624,-5.238373245354669,-88.04615015997771,-87.8511928474461,21.786890486012478,168.60450421790773,-0.04351112934843155,0.005084266944726856
visual_qa_histograms/example_hists_complex/images/Picture000032.png,gmm,2,7.30829666709894,8.83681516351168,8.07255591530531,8.07255591530531,0.7642592482063701,1.5285184964127403,,
visual_qa_histograms/example_hists_complex/images/Picture000033.png,linear,8205,30.24624705593519,55.53045429926595,43.12258199006218,43.08612292021074,3.4208557732260645,25.28420724333076,0.019945918011110134,-0.08201386405157152
visual_qa_histograms/example_hists_complex/images/Picture000034.png,random,7917,-17.47257859268861,-4.575558927482052,-11.06575819356337,-11.110248895834077,3.739666144633089,12.897019665206557,0.016907666551103,-1.218968025565686
visual_qa_histograms/example_hists_complex/images/Picture000035.png,random,7349,-4.42611297530485,-3.7732210051594013,-4.1015045849459435,-4.102315021706671,0.18819767211581415,0.6528919701454488,0.028597440470566164,-1.1934984811426075
visual_qa_histograms/example_hists_complex/images/Picture000036.png,linear,5477,-10955663.021266565,-930261.1649852233,-5758578.853633501,-5727631.42226822,1417747.50914704,10025401.856281342,-0.10541918111947829,-0.12303464213716264
visual_qa_histograms/example_hists_complex/images/Picture000037.png,linear,8229,-148.1319217253958,-36.16616840151441,-89.45584722860161,-89.20038228888198,30.3070323162589,111.9657533238814,-0.008463827448474025,-1.2004453179565613
visual_qa_histograms/example_hists_complex/images/Picture000038.png,random,7755,11.198835438385386,13.762323506315342,12.486009318581319,12.480815018892473,0.7324387175752249,2.5634880679299563,-0.0016649823637245322,-1.1716619675673867
visual_qa_histograms/example_hists_complex/images/Picture000039.png,linear,8499,-301.34840077706184,-32.41110373089451,-138.23794132832697,-137.26940156916004,56.28788983665338,268.9372970461673,-0.14827077424186558,-0.9615382206083884
visual_qa_histograms/example_hists_complex/images/Picture000040.png,random,1925,61.68305742477225,64.95910597002884,63.33756932833,63.371909331696465,0.9380763153890874,3.276048545256593,-0.03333356703351073,-1.1464751498882868
visual_qa_histograms/example_hists_complex/images/Picture000041.png,gmm,15,1.4909556401675081,5.951277828790923,3.9866089995691465,4.061833459695418,1.0954052317885101,4.460322188623415,-0.4494678219133488,0.3879506586733772
visual_qa_histograms/example_hists_complex/images/Picture000042.png,random,2833,937756.5820297186,4700826.861063502,2794617.0099108894,2780782.97594288,1088951.8923507682,3763070.2790337834,0.04053313134682107,-1.192090857521241
visual_qa_histograms/example_hists_complex/images/Picture000043.png,linear,7389,60.67153506416428,135.96807418147375,96.65330979749076,96.40653392757002,20.19501044346854,75.29653911730946,0.02942604933711047,-1.1717421355605337
visual_qa_histograms/example_hists_complex/images/Picture000044.png,random,2448,17.182300028137874,36.5889216140912,26.95179397190158,26.956140423668117,5.580403499514262,19.406621585953324,0.0015150193629161577,-1.1892828256580883
visual_qa_histograms/example_hists_complex/images/Picture000045.png,gmm,1,79590.04839570948,79590.04839570948,79590.04839570948,79590.04839570948,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000046.png,linear,1439,-32.66162496306626,-14.405039998557777,-22.769080126055222,-22.674129302782415,2.6161031061066695,18.256584964508484,-0.009903933727174118,-0.05367274836266622
visual_qa_histograms/example_hists_complex/images/Picture000047.png,linear,6683,-63.51278035894044,-45.347146930393784,-54.26324066842784,-54.22178440031066,3.826663479495439,18.165633428546656,-0.02653482925988414,-1.0428754519662913
visual_qa_histograms/example_hists_complex/images/Picture000048.png,gmm,1,387.9099477338079,387.9099477338079,387.9099477338079,387.9099477338079,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000049.png,linear,4303,-102.5304059853303,-85.06375486520814,-93.72426497215251,-93.71803886752522,2.838903891041212,17.466651120122165,-0.042538243132053254,-0.521693925619986
visual_qa_histograms/example_hists_complex/images/Picture000050.png,linear,6389,11.416829419794672,126.34232302149313,67.53745166924992,67.48448937137708,15.139857106491576,114.92549360169846,0.006164049394413297,-0.0025749338901452923
visual_qa_histograms/example_hists_complex/images/Picture000051.png,linear,424,12.563717369861358,25.121517278569325,19.10016994541491,18.996511179579986,2.1350752367392483,12.557799908707967,0.08643345984196156,-0.19726852321868815
visual_qa_histograms/example_hists_complex/images/Picture000052.png,random,9362,-67.3145514745844,122.72131032904706,27.479559669549598,27.53652665443316,55.4935643979935,190.03586180363146,0.001002636388913794,-1.23413629234756
visual_qa_histograms/example_hists_complex/images/Picture000053.png,linear,7887,27.594027628779585,57.2439374167564,42.58781765546934,42.59594631239301,4.02627288874941,29.649909787976817,0.0008798861685591062,0.008388691872454501
visual_qa_histograms/example_hists_complex/images/Picture000054.png,random,25,13.780724321579859,111.95446649537865,64.74322762544763,64.3995997217297,30.615054796510446,98.1737421737988,-0.05213273651891536,-1.3821869084009082
visual_qa_histograms/example_hists_complex/images/Picture000055.png,random,6661,401.08648593135695,1249.1890063990609,824.1716101484674,826.592980687888,247.00785499085333,848.1025204677039,-0.004076812019754185,-1.2160791995331688
visual_qa_histograms/example_hists_complex/images/Picture000056.png,linear,7562,-3.120118471164868e+19,-1.459222233477734e+18,-1.2854454105426838e+19,-1.2325173310587322e+19,4.864635775998996e+18,2.9741962478170948e+19,-0.478363629842056,-0.254958667701803
visual_qa_histograms/example_hists_complex/images/Picture000057.png,gmm,1,25.758737634312137,25.758737634312137,25.758737634312137,25.758737634312137,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000058.png,random,8762,-341.31104707312863,1.4463538114483185,-169.4847919375632,-168.93339837259919,98.63788778720175,342.75740088457695,0.0002981397776194606,-1.2015453846103066
visual_qa_histograms/example_hists_complex/images/Picture000059.png,linear,4816,-56714231.68068174,73692846.09440878,6976120.140945707,6712233.99592682,23593752.277670085,130407077.77509052,0.10108047663408799,-0.8299830672885884
visual_qa_histograms/example_hists_complex/images/Picture000060.png,linear,5772,1253665742.8197536,7419156691.038069,3561573478.7860065,3507212335.579384,1072534566.1474837,6165490948.218315,0.3005350797051094,-0.5852157371846647
visual_qa_histograms/example_hists_complex/images/Picture000061.png,linear,841,-548.2245160948497,-163.12588612558966,-340.19333907069466,-336.1198656037043,60.637710057611734,385.09862996926006,-0.379783696931841,0.09008794792984842
visual_qa_histograms/example_hists_complex/images/Picture000062.png,linear,148,11210948.973366493,944253476.4992723,424322891.75404686,435167478.8630775,229234354.4846075,933042527.5259058,0.1105725248687873,-1.02140947454131
visual_qa_histograms/example_hists_complex/images/Picture000063.png,gmm,23,-13.995623153259348,-9.029084559482946,-10.902035173159291,-10.780445811553939,1.337235014940872,4.966538593776402,-0.5225687306968351,-0.13848703490838332
visual_qa_histograms/example_hists_complex/images/Picture000064.png,random,8542,-6.750236448492605,-5.075896569274047,-5.913437239786696,-5.914074143544227,0.48455798158794894,1.6743398792185582,0.006361268884013382,-1.2000526895156407
visual_qa_histograms/example_hists_complex/images/Picture000065.png,gmm,15,-35070107615.54139,-682277133.5128479,-22077977947.524517,-23716841337.136883,10670556923.623693,34387830482.02854,0.7277833463844191,-0.48707704565913934
visual_qa_histograms/example_hists_complex/images/Picture000066.png,linear,1405,144.41832802999338,956.3331127441398,441.1426966146006,433.8168595228822,158.0051227348668,811.9147847141464,0.26647280493496167,-0.6869258742445519
visual_qa_histograms/example_hists_complex/images/Picture000067.png,gmm,16,-92651288406.56783,-8598572154.228537,-50529889780.82603,-41142647813.70514,26003996063.612247,84052716252.3393,-0.2932633728898006,-1.323331949657161
visual_qa_histograms/example_hists_complex/images/Picture000068.png,random,2089,-9.922733736924904,14.539600954211288,2.4425391006140016,2.397377516729231,7.034117884193566,24.462334691136192,-0.027326905247473384,-1.2089022691421256
visual_qa_histograms/example_hists_complex/images/Picture000069.png,linear,9373,-1144386.493192091,-599043.8367862502,-852864.4568968458,-851200.6454565349,74024.3898534941,545342.6564058407,-0.08089192443965074,-0.09997521007814258
visual_qa_histograms/example_hists_complex/images/Picture000070.png,linear,970,-70911.1484222919,88368.87562937765,10403.660863853891,12117.710273090985,45559.20202008423,159280.02405166955,-0.04398842005547732,-1.2095955689513318
visual_qa_histograms/example_hists_complex/images/Picture000071.png,random,9971,-1.5406418406189784,0.07245818918413437,-0.7374991453128829,-0.7398483072013796,0.4663383734052092,1.6131000298031126,0.008501271930433487,-1.1958950879191461
visual_qa_histograms/example_hists_complex/images/Picture000072.png,linear,7952,35495.25872426762,297666.97003462625,157388.3963811703,157226.77131178146,34483.96046416478,262171.7113103586,0.04436804491949143,-0.011017787291995429
visual_qa_histograms/example_hists_complex/images/Picture000073.png,random,3040,-203.10827210759615,113.34629172278785,-44.43978653934269,-41.98043176373789,91.6438371999528,316.454563830384,-0.01802354509727978,-1.1755154758618163
visual_qa_histograms/example_hists_complex/images/Picture000074.png,gmm,1,-4.482275188722309,-4.482275188722309,-4.482275188722309,-4.482275188722309,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000075.png,linear,3032,-70.29689223998908,-8.221158428710027,-32.740395033254494,-31.708579198434276,11.663698470104222,62.07573381127905,-0.38675540555377375,-0.4747541313775483
visual_qa_histograms/example_hists_complex/images/Picture000076.png,random,8606,4.616005416139152,40.83593967053035,23.040514653868286,23.02705555804454,10.494289640177799,36.2199342543912,-0.025589826558920264,-1.20144969354066
visual_qa_histograms/example_hists_complex/images/Picture000077.png,gmm,1,-32.92491603056297,-32.92491603056297,-32.92491603056297,-32.92491603056297,0.0,0.0,,
visual_qa_histograms/example_hists_complex/images/Picture000078.png,random,3592,3.525973504347467,6.173725975037598,4.847396869627278,4.845698150503521,0.7690251490144596,2.6477524706901314,0.00038604601502023524,-1.2115340084515236
visual_qa_histograms/example_hists_complex/images/Picture000079.png,linear,4298,-458172.37053822225,54236.91279454405,-145833.49565021024,-141524.1738324843,112867.34362161942,512409.2833327663,-0.17117167284773818,-0.9550423795860552
visual_qa_histograms/example_hists_complex/images/Picture000080.png,random,2684,-13.732115834084379,-5.471072757354311,-9.670709350334441,-9.663941906529729,2.3889774605037055,8.261043076730068,0.007059609397645687,-1.2216254460138356
visual_qa_histograms/example_hists_complex/images/Picture000081.png,linear,3285,-5143.909961393154,-237.15038808537213,-1845.6287380546648,-1766.175740139987,831.7007797867172,4906.7595733077815,-0.42948449913683073,-0.4908270912647046
visual_qa_histograms/example_hists_complex/images/Picture000082.png,gmm,4,1.6795643999132517,13.111767767158762,5.8706449353325745,4.345623787129143,4.431531764784257,11.43220336724551,1.398674328768747,1.7206881148650393
visual_qa_histograms/example_hists_complex/images/Picture000083.png,random,9653,24.05135453687267,56.87810565465151,40.280267096592326,40.26188995887198,9.48308328379589,32.82675111777884,0.019901267535586065,-1.2058865539764023
visual_qa_histograms/example_hists_complex/images/Picture000084.png,gmm,5,-3.563035548922101,27.260213547546325,11.725072318113305,12.060129265000405,10.3084551930563,30.823249096468427,0.0346052868133534,0.10961935322757022
visual_qa_histograms/example_hists_complex/images/Picture000085.png,gmm,4,5.035075471838884,8.219035220972275,7.036985332576064,7.44691531874655,1.1980787499445198,3.1839597491333906,-1.5693838061181793,2.9449165707037075
visual_qa_histograms/example_hists_complex/images/Picture000086.png,linear,6501,-17323.4892125566,24151.35044387462,2795.2245791367386,2844.4557562897353,10006.373853979307,41474.83965643122,-0.002892071156507837,-1.156857988602026
visual_qa_histograms/example_hists_complex/images/Picture000087.png,linear,5216,-30229508351.249317,33336677716.569923,1347384547.7216127,1241178008.3791904,13878734995.671307,63566186067.819244,0.01862950690978822,-1.0750135693386669
visual_qa_histograms/example_hists_complex/images/Picture000088.png,random,445,-2.3993208208696184,-1.2890317674272995,-1.8667241765826577,-1.8646080923710953,0.31547154986477216,1.1102890534423189,0.0832296231237466,-1.1722272222968695
visual_qa_histograms/example_hists_complex/images/Picture000089.png,linear,7092,-114.77997791128129,-13.820427688097384,-57.84459616070704,-57.22093428369907,12.952306260517672,100.95955022318391,-0.1897535564339064,-0.02520231323944877
visual_qa_histograms/example_hists_complex/images/Picture000090.png,gmm,31,-168.66521711965714,-157.18315933234345,-161.23619999941405,-160.36129857105638,2.8900830766648604,11.482057787313693,-0.890752176850826,0.347231414598288
visual_qa_histograms/example_hists_complex/images/Picture000091.png,gmm,21,-65369178.47102295,-52627449.17148029,-58726745.59224559,-58255511.36089534,3761666.8441644525,12741729.299542658,-0.5112610690077154,-0.8842591750079491
visual_qa_histograms/example_hists_complex/images/Picture000092.png,random,4271,1.5380446247945756,3.261783724207192,2.3983369258842706,2.399122474634065,0.49553766438910646,1.7237390994126163,-0.004993898599070289,-1.174874998690552
visual_qa_histograms/example_hists_complex/images/Picture000093.png,gmm,5,37.72253812309218,50.74710490446517,44.02625282668574,41.929659242325904,5.161607663727565,13.02456678137299,0.32980259203222567,-2.6774175659797015
visual_qa_histograms/example_hists_complex/images/Picture000094.png,linear,9558,18895161.33730366,30254625.516061652,24495857.892175417,24459985.484486245,1630769.803731705,11359464.178757992,0.05891773899565673,-0.13558421599107673
visual_qa_histograms/example_hists_complex/images/Picture000095.png,gmm,24,-35.781453940339155,-33.478548340137095,-34.92847999571288,-34.9260253777951,0.5353928160354443,2.3029056002020596,0.636724766575575,0.6900661596574227
visual_qa_histograms/example_hists_complex/images/Picture000096.png,random,5018,-20.26377356187212,18.41615871832381,-0.7095987462252821,-0.8691762748420644,11.194341809796972,38.67993228019593,-0.0030597187576193795,-1.2081837002173517
visual_qa_histograms/example_hists_complex/images/Picture000097.png,random,4720,-1.7456670129521121,41.12614415725773,19.94948419260246,20.16607433550162,12.34165028810158,42.87181117020984,-0.03971245466800626,-1.1887150900092471
visual_qa_histograms/example_hists_complex/images/Picture000098.png,random,7044,0.5705926976651715,7.533870971275608,4.061675302046161,4.062273506699176,2.014601851436074,6.963278273610436,-0.010395542189460906,-1.197749415087287
visual_qa_histograms/example_hists_complex/images/Picture000099.png,linear,2086,-89.77380554145732,-26.769333233288314,-54.82179092998386,-54.61292003443351,9.114993563258299,63.00447230816901,-0.2105355941034134,0.08978450425937456
visual_qa_histograms/example_hists_complex/images/Picture000100.png,random,4381,-6696295.999339989,-5808227.622847857,-6255086.963536952,-6257056.076606323,255379.94691711443,888068.3764921324,0.032128579388724335,-1.1834017980874778
visual_qa_histograms/example_hists_complex/images/Picture000101.png,linear,4645,-41.41436785026012,-21.007924353890854,-30.866708993548517,-30.80438555834932,3.167174324984519,20.406443496369267,-0.12988496074745956,-0.25792219359657054
visual_qa_histograms/example_hists_complex/images/Picture000102.png,linear,165,-38.485114025724855,-16.4712448829051,-25.81220903282871,-25.926278607907285,3.8097549503771293,22.013869142819754,-0.12692342801319878,-0.04182624259706058
visual_qa_histograms/example_hists_complex/images/Picture000103.png,linear,1646,9.989794915695246,34.27859388557193,22.208212603168104,22.0853369872249,3.8568915171026013,24.288798969876684,0.042112363536413545,-0.016160157452081325
visual_qa_histograms/example_hists_complex/images/Picture000104.png,linear,8240,-64.66083640210631,-21.787595904259632,-41.79115627256115,-41.4978926206673,7.84477007483123,42.87324049784668,-0.16082941366355558,-0.800225048722166
visual_qa_histograms/example_hists_complex/images/Picture000105.png,gmm,19,-1.6576309073231674,0.9594479258375253,-0.4505198722098365,-0.43206641396348017,0.6273067126785689,2.6170788331606927,0.06251586383842278,0.23873896702174413
visual_qa_histograms/example_hists_complex/images/Picture000106.png,gmm,4,-93.52815642647795,-44.83424326603974,-69.38745970584566,-69.59371956543248,18.82062563798094,48.69391316043821,0.03835893029937604,-2.593340844797254
visual_qa_histograms/example_hists_complex/images/Picture000107.png,linear,5483,96.40859063597422,490.9685862348612,262.64388605170893,260.33005092803694,74.49345217676925,394.559995598887,0.19700833899845518,-0.7947452854328207
visual_qa_histograms/example_hists_complex/images/Picture000108.png,random,4122,-30018.26632592546,19103.23695935801,-5244.578253926584,-5176.080285030147,14110.15769054517,49121.50328528347,-0.02189702902069531,-1.2136236867777053
visual_qa_histograms/example_hists_complex/images/Picture000109.png,gmm,5,289.1689731222902,510.58654238946224,406.03728598941086,411.4579587396599,90.16690735709729,221.41756926717204,-0.11694498952136805,-2.731438457673751
visual_qa_histograms/example_hists_complex/images/Picture000110.png,linear,9935,-3557.1132726828455,-274.7062093763589,-1688.8979917021072,-1667.9556379675964,388.58748078779143,3282.4070633064866,-0.2554139620174343,0.07206323902288414
visual_qa_histograms/example_hists_complex/images/Picture000111.png,random,3574,-9.821920453860798,15.34094361323963,2.7019393344484564,2.5640524412811994,7.294111790339365,25.16286406710043,0.013314936655625794,-1.222033130640451
visual_qa_histograms/example_hists_complex/images/Picture000112.png,linear,6698,-391343.498274405,716485.9849407586,137094.03006058506,128524.69055794145,274854.4679089379,1107829.4832151635,0.044551301260473616,-1.1461495635035717
visual_qa_histograms/example_hists_complex/images/Picture000113.png,random,7001,0.24756110847777285,8.61063287691612,4.412379960441134,4.44771138352001,2.3969467278660908,8.363071768438346,-0.0037011337742429507,-1.1896517166855687
visual_qa_histograms/example_hists_complex/images/Picture000114.png,linear,8003,-5030.854910115442,6157.8692921107795,442.2108921033626,382.68511136984523,1951.715794211038,11188.724202226222,0.07898118077959278,-0.8459209246796306
visual_qa_histograms/example_hists_complex/images/Picture000115.png,gmm,8,-8673322879256957.0,-4391690864504421.0,-5490926571023254.0,-5320043638561622.0,1284876290128491.0,4281632014752536.0,-2.1478078165481707,5.276622936755846
visual_qa_histograms/example_hists_complex/images/Picture000116.png,linear,628,42.10378614584068,178.10118934252947,103.61318228730792,101.88221030134147,24.018821452254453,135.9974031966888,0.2645402543410411,-0.3473358985225343
visual_qa_histograms/example_hists_complex/images/Picture000117.png,random,1963,7.386912286651809,22.66497004305778,15.188564684352377,15.295036093492763,4.424695601882906,15.278057756405973,-0.06741188193206318,-1.2151789633641956
visual_qa_histograms/example_hists_complex/images/Picture000118.png,linear,7183,8.115911383935432,28.52940835130876,17.40155017197342,17.39304896074292,4.6788058607320915,20.413496967373327,0.059062629228649036,-1.0743362826950575
visual_qa_histograms/example_hists_complex/images/Picture000119.png,linear,827,2751.8433582286057,44470.34822296482,19418.802316673653,19066.145751137257,9197.077555845568,41718.50486473621,0.18068367188363063,-0.7617166038193015
visual_qa_histograms/example_hists_complex/images/Picture000120.png,random,4181,-48.35684832069053,228.46683826171912,89.24328912607749,88.32250122536152,79.94735297646604,276.82368658240966,0.02823586757788884,-1.2158026812964318
visual_qa_histograms/example_hists_complex/images/Picture000121.png,random,736,50400.55654373276,61972.86611220094,56061.915577774766,55984.33908338015,3288.276725444894,11572.309568468183,-0.0008441610439335664,-1.1790185341883634
visual_qa_histograms/example_hists_complex/images/Picture000122.png,linear,7881,-82.5151475157621,-23.483297409836428,-51.99064086868431,-51.93069533000656,8.468303503543268,59.03185010592567,-0.005627935501983249,-0.0647132723437327
visual_qa_histograms/example_hists_complex/images/Picture000123.png,linear,9513,-31.32721677139888,152.50451365855588,37.28402313049675,35.82041504202152,36.085780929856355,183.83173042995475,0.2133828293091646,-0.8808100881855214
visual_qa_histograms/example_hists_complex/images/Picture000124.png,random,2996,558.8829496841638,569.0934031844548,564.0082155552728,564.0442070192714,2.943629277808255,10.21045350029101,-0.0031442227154240133,-1.2008408937031576
visual_qa_histograms/example_hists_complex/images/Picture000125.png,random,5073,173.38501704994354,563.0584480289288,368.1828125667951,365.6184566932654,112.70207290235363,389.6734309789852,0.02273881278494673,-1.2046905568518775
visual_qa_histograms/example_hists_complex/images/Picture000126.png,random,3316,-5.5266764704761915,9.340331702451982,1.8976748307410047,1.8979646115079043,4.342194433336249,14.867008172928173,0.00947419348488866,-1.2261316418454349
visual_qa_histograms/example_hists_complex/images/Picture000127.png,gmm,6,15.577016625957217,99.04705894767989,58.880525606285346,61.00928522421468,36.85529836985105,83.47004232172267,-0.039470869671694914,-3.1553235255298566
visual_qa_histograms/example_hists_complex/images/Picture000128.png,linear,40,92337.76108434598,234728.5888402207,153267.1907013213,152792.37852983602,41425.35049182467,142390.82775587472,0.2914343238701536,-1.0084875739796941
visual_qa_histograms/example_hists_complex/images/Picture000129.png,gmm,2,6582641.285100539,7606557.109947875,7094599.197524207,7094599.197524207,511957.91242366796,1023915.8248473359,,
visual_qa_histograms/example_hists_complex/images/Picture000130.png,gmm,5,7.962651367101215,9.00532351340241,8.565608267923663,8.668565122178784,0.3685586619363644,1.0426721463011939,-0.7331609862165461,-0.35588969379669066
visual_qa_histograms/example_hists_complex/images/Picture000131.png,linear,211,-173868.6021477203,810655.0275770967,261224.03208092786,208915.7518379182,280464.70489064965,984523.629724817,0.24451252708702195,-1.2024002727288143
visual_qa_histograms/example_hists_complex/images/Picture000132.png,gmm,2,2.4373393956491185,2.493126015948941,2.4652327057990298,2.4652327057990298,0.027893310149911255,0.05578662029982251,,
visual_qa_histograms/example_hists_complex/images/Picture000133.png,gmm,10,3.8052336738384116,13.101188160294676,6.926277686528041,6.295769220645033,3.0690235961778423,9.295954486456264,1.0336275605671492,-0.00114220239434637
visual_qa_histograms/example_hists_complex/images/Picture000134.png,gmm,7,60.46960756140247,93.76994541838172,79.5398698639477,79.3728738290085,10.86796994434169,33.300337856979255,-0.43948112814590723,-0.6572202549939927
visual_qa_histograms/example_hists_complex/images/Picture000135.png,linear,7109,94.94057997803793,213.61398045096306,150.63907401790732,150.5362269761309,29.781368434248147,118.67340047292512,0.02153514322097523,-1.171758386174427
visual_qa_histograms/example_hists_complex/images/Picture000136.png,gmm,7,0.10454258900112207,0.3854873984481447,0.2888670436687528,0.3156473632146216,0.08362993963411419,0.28094480944702266,-1.6342442735463392,3.3716729631817604
