image_path,nbars,minimum,maximum,median,mean,ngaussians
visual_qa_histograms/example_hists_larger/images/id_000024.png,10,-0.6201880255221505,-0.6004334584408937,-0.6046682711125363,-0.6052170327308083,1
visual_qa_histograms/example_hists_larger/images/id_000025.png,10,0.3259037919271015,0.4552976968458304,0.3538084580742869,0.36558094950517495,4
visual_qa_histograms/example_hists_larger/images/id_000026.png,60,-0.017935279778152156,0.18851025939438926,0.07582939709554565,0.07580707544768657,1
visual_qa_histograms/example_hists_larger/images/id_000027.png,60,-0.49543010737457194,0.7107771369784351,0.0886796287936791,0.05237456200266715,5
visual_qa_histograms/example_hists_larger/images/id_000028.png,45,-0.6528843346296044,0.5756025273461339,-0.4465698206247158,-0.2624056693976808,3
visual_qa_histograms/example_hists_larger/images/id_000029.png,10,0.010753987613306398,0.13262421875483582,0.049982386652979854,0.05077867828521101,1
visual_qa_histograms/example_hists_larger/images/id_000030.png,10,0.09577167183437134,0.598831222534429,0.3835701269801063,0.3582727033457322,5
visual_qa_histograms/example_hists_larger/images/id_000031.png,10,-0.4017503875979567,0.8142682206180138,0.11360037822033764,0.1602126304559087,5
visual_qa_histograms/example_hists_larger/images/id_000032.png,60,0.09376519293163835,0.6967168480178993,0.4060190531413958,0.4024326435013891,2
visual_qa_histograms/example_hists_larger/images/id_000033.png,60,-0.5599759700924474,0.37777480351812737,-0.07285450513600233,-0.07513231529876005,1
visual_qa_histograms/example_hists_larger/images/id_000034.png,10,-0.3048197136419563,0.24607493985413612,-0.15917325494280582,-0.1520181651091331,3
visual_qa_histograms/example_hists_larger/images/id_000035.png,20,0.2381489990640514,0.5937607200627676,0.4294346283191736,0.43611610275237794,2
visual_qa_histograms/example_hists_larger/images/id_000036.png,20,-0.9391973011631399,0.4206981308188402,-0.12130666665549267,-0.22095073789751804,5
visual_qa_histograms/example_hists_larger/images/id_000037.png,20,0.3225171460909943,0.6186912107785185,0.3912299065618621,0.4056583667426519,5
visual_qa_histograms/example_hists_larger/images/id_000038.png,45,-0.4430218602283987,0.494330221190844,-0.016446780942543114,0.051048224577788855,4
visual_qa_histograms/example_hists_larger/images/id_000039.png,20,-0.34139714356520895,-0.1319200380035119,-0.22744245803944238,-0.2409490365169251,2
visual_qa_histograms/example_hists_larger/images/id_000040.png,10,0.6080700599469548,0.7476259310659916,0.7176750177906102,0.6962529134623142,5
visual_qa_histograms/example_hists_larger/images/id_000041.png,10,-0.48686145799634817,0.6036526404310715,-0.022154648962626835,-0.03139223579381117,3
visual_qa_histograms/example_hists_larger/images/id_000042.png,10,-0.9978748166562905,0.9383031015602575,-0.049929355026744414,-0.039022906708263,2
visual_qa_histograms/example_hists_larger/images/id_000043.png,45,0.35769937998776946,0.5738610681554651,0.4563177078510884,0.4564640315983994,1
visual_qa_histograms/example_hists_larger/images/id_000044.png,10,-0.3286551881179115,-0.03374719218027731,-0.0904130882070146,-0.09948653863129317,1
visual_qa_histograms/example_hists_larger/images/id_000045.png,60,-0.19311650317288276,0.6857508882737199,0.22249755320272838,0.2228918597208179,1
visual_qa_histograms/example_hists_larger/images/id_000046.png,45,-0.4798274075082047,0.2876748753570414,-0.2727843050620584,-0.2595891450956974,2
visual_qa_histograms/example_hists_larger/images/id_000047.png,60,0.4188888537109681,0.42517530139819804,0.42218275437658803,0.422355786784839,3
visual_qa_histograms/example_hists_larger/images/id_000048.png,20,-0.9646066170404763,-0.9307123433019461,-0.9467525810295162,-0.9467719955568675,1
visual_qa_histograms/example_hists_larger/images/id_000049.png,10,-0.8454773446832127,-0.7900142076423338,-0.819630126309963,-0.8196208867152285,1
visual_qa_histograms/example_hists_larger/images/id_000050.png,60,-0.09104989935554396,0.28837997981042107,0.15281949043936421,0.13784112027004966,2
visual_qa_histograms/example_hists_larger/images/id_000051.png,60,-0.4631332552927632,0.9216633591589062,0.35901032695952023,0.2789328549100972,3
visual_qa_histograms/example_hists_larger/images/id_000052.png,10,-0.08368862234262156,0.9758801491712982,0.2770948099480014,0.30526786333266964,5
visual_qa_histograms/example_hists_larger/images/id_000053.png,60,-0.7126655586141407,-0.40840836082085047,-0.6287757897955821,-0.5867148378516117,4
visual_qa_histograms/example_hists_larger/images/id_000054.png,60,0.620162405011451,0.6266898507359675,0.6249566882195632,0.6246612853334527,2
visual_qa_histograms/example_hists_larger/images/id_000055.png,60,-0.5110299038743356,0.7373950786335699,-0.15562964952091612,-0.0536912618480271,4
visual_qa_histograms/example_hists_larger/images/id_000056.png,10,-0.24264723206157734,0.8697798138653363,0.2868844688997741,0.3209213877762313,4
visual_qa_histograms/example_hists_larger/images/id_000057.png,60,-0.06152510736081116,0.8633949041079754,0.37320757122072384,0.41697200900092446,4
visual_qa_histograms/example_hists_larger/images/id_000058.png,45,0.7982365401422935,0.9236013611522789,0.897046788516945,0.8795939572386097,2
visual_qa_histograms/example_hists_larger/images/id_000059.png,45,-0.7715773983319966,0.6631875661930245,-0.22677195241943784,-0.17510650220919566,4
visual_qa_histograms/example_hists_larger/images/id_000060.png,60,-0.2713355124935698,0.8468768709962614,0.050885358404954756,0.08220249980586865,2
visual_qa_histograms/example_hists_larger/images/id_000061.png,10,-0.47967248428235465,0.4261467444218441,-0.19388892672143906,-0.09176417993721377,4
visual_qa_histograms/example_hists_larger/images/id_000062.png,45,-0.8059527284749881,0.38520818477012453,-0.29958429550562526,-0.28426033970461195,4
visual_qa_histograms/example_hists_larger/images/id_000063.png,60,-0.3157989045344703,0.1991706318514893,-0.03490469734776254,-0.04036127988716337,2
visual_qa_histograms/example_hists_larger/images/id_000064.png,60,-0.3629044942830974,0.4781739519011961,-0.23614796290407847,-0.13072372656185516,3
visual_qa_histograms/example_hists_larger/images/id_000065.png,60,0.6647349861422596,0.8980348020866723,0.7996764253757443,0.7985322458599009,3
visual_qa_histograms/example_hists_larger/images/id_000066.png,45,0.01022207530172007,0.21755102474694146,0.153202226962759,0.15575908689600046,2
visual_qa_histograms/example_hists_larger/images/id_000067.png,10,-0.6792378737607135,0.34941012336693594,0.11577372526396794,-0.033919879603798365,4
visual_qa_histograms/example_hists_larger/images/id_000068.png,10,0.25424670565087637,0.6570588309828223,0.5089031647756781,0.4988500141987686,2
visual_qa_histograms/example_hists_larger/images/id_000069.png,45,0.33871911480149713,0.7399846666684841,0.5695878215892201,0.5454094599627132,5
visual_qa_histograms/example_hists_larger/images/id_000070.png,60,-0.7741928801792811,0.5639732700216585,-0.344447335875571,-0.36087800804687264,3
visual_qa_histograms/example_hists_larger/images/id_000071.png,20,-0.6443379800585389,0.4216168476214228,0.21922630531421483,0.19683958577351632,1
visual_qa_histograms/example_hists_larger/images/id_000072.png,10,0.41248787359072653,0.9642968553380767,0.8286461553364171,0.8216087861125375,1
visual_qa_histograms/example_hists_larger/images/id_000073.png,20,0.5395262339121385,0.8567529868584498,0.6830150853795721,0.6869279586020993,3
visual_qa_histograms/example_hists_larger/images/id_000074.png,20,0.25065115011301264,0.7140329455608557,0.3317711443658959,0.41151071286896385,5
visual_qa_histograms/example_hists_larger/images/id_000075.png,20,0.09043255720193871,0.8351884379041307,0.5084913427798151,0.5139980213088094,3
visual_qa_histograms/example_hists_larger/images/id_000076.png,10,-0.2459031771719533,-0.20710807549526147,-0.2290941288612068,-0.22629021426957124,5
visual_qa_histograms/example_hists_larger/images/id_000077.png,20,0.7444148014956897,0.9500525365964545,0.792293600453339,0.8189307369597328,5
visual_qa_histograms/example_hists_larger/images/id_000078.png,10,-0.5555105973016333,0.912889666479465,0.11575063261194671,0.14095935558569225,5
visual_qa_histograms/example_hists_larger/images/id_000079.png,45,-0.9503765872452341,0.7284170363617721,0.3358365903983768,0.13333517790837143,5
visual_qa_histograms/example_hists_larger/images/id_000080.png,20,0.25254196377162924,0.5214195864730514,0.28800440400988925,0.30261411079599515,2
visual_qa_histograms/example_hists_larger/images/id_000081.png,60,-0.5236778634520554,0.24714623082421433,-0.06396140118688184,-0.061724835501089655,4
visual_qa_histograms/example_hists_larger/images/id_000082.png,45,0.3429829045213011,0.7823184257395878,0.7367364809576407,0.688022941306116,3
visual_qa_histograms/example_hists_larger/images/id_000083.png,60,-0.2953496767195439,0.5011008582555219,0.14305582690091773,0.0738130697964247,5
visual_qa_histograms/example_hists_larger/images/id_000084.png,20,0.2969485626687946,0.8813317512590991,0.7237910177356819,0.6242218708830538,2
visual_qa_histograms/example_hists_larger/images/id_000085.png,20,0.7211616231282865,0.7579591398332585,0.7428911539910211,0.7427801048852064,1
visual_qa_histograms/example_hists_larger/images/id_000086.png,60,-0.4485099032865848,-0.3646842814029118,-0.4017646572558484,-0.4031325992131429,1
visual_qa_histograms/example_hists_larger/images/id_000087.png,45,-0.40904849373972024,0.4955234810898763,0.09238414903386757,0.1455023507276543,3
visual_qa_histograms/example_hists_larger/images/id_000088.png,20,-0.5448986882264001,0.3871706514994627,-0.2619371019650679,-0.23470132480030018,4
visual_qa_histograms/example_hists_larger/images/id_000089.png,20,-0.9085173250494901,-0.4161180212579595,-0.6249507703983392,-0.6513594641263052,4
visual_qa_histograms/example_hists_larger/images/id_000090.png,45,0.3813605744015726,0.6757211294328198,0.5162903323866035,0.5202998020368361,1
visual_qa_histograms/example_hists_larger/images/id_000091.png,10,-0.17567143778619437,0.058513105273804385,-0.048132775256135796,-0.0507648841447772,1
visual_qa_histograms/example_hists_larger/images/id_000092.png,20,0.16434932370677716,0.8749676006213594,0.5873410664781984,0.6089871493950462,3
visual_qa_histograms/example_hists_larger/images/id_000093.png,20,-0.9247887226518449,0.7684502166019307,0.10904658697456812,0.14569104493157356,3
visual_qa_histograms/example_hists_larger/images/id_000094.png,45,-0.20775666294379413,0.06729995209035007,-0.01776280510867426,-0.04017710968035271,2
visual_qa_histograms/example_hists_larger/images/id_000095.png,10,-0.9315612930385906,-0.7014659537386413,-0.8593798921320894,-0.8272223364364923,2
visual_qa_histograms/example_hists_larger/images/id_000096.png,45,-0.847204880250937,0.898815005062739,-0.5179169316359648,-0.42107211231499997,3
visual_qa_histograms/example_hists_larger/images/id_000097.png,60,-0.11593297620566355,-0.0006618491234306268,-0.04331827924920992,-0.05092008594872318,4
visual_qa_histograms/example_hists_larger/images/id_000098.png,20,0.5470002864378873,0.5701770077387384,0.5653063713230736,0.5612705903982427,3
visual_qa_histograms/example_hists_larger/images/id_000099.png,20,-0.30909340986606776,-0.20475837344015968,-0.25758690609639706,-0.2689113903732574,4
visual_qa_histograms/example_hists_larger/images/id_000100.png,60,0.10452791939351105,0.5194543674993,0.26590425894292324,0.27021086768781505,5
visual_qa_histograms/example_hists_larger/images/id_000101.png,45,-0.6261615559430845,-0.36881345563163914,-0.5202184696407725,-0.5139436986057448,1
visual_qa_histograms/example_hists_larger/images/id_000102.png,10,-0.607979165540705,-0.2958267174057843,-0.45377762643933106,-0.45369886744490356,1
visual_qa_histograms/example_hists_larger/images/id_000103.png,10,-0.4503150067659401,0.7987097024601089,-0.026758589270819835,0.12429236197178484,4
visual_qa_histograms/example_hists_larger/images/id_000104.png,10,0.30340448383401214,0.34803655498902986,0.3269517527038306,0.32689536206214326,1
visual_qa_histograms/example_hists_larger/images/id_000105.png,45,-0.9354822074763288,-0.36503550957154773,-0.8048928860175057,-0.7434704270847067,5
visual_qa_histograms/example_hists_larger/images/id_000106.png,60,-0.7509905607681466,0.3216458449127855,-0.36219818752143185,-0.33258645964258604,4
visual_qa_histograms/example_hists_larger/images/id_000107.png,10,-0.9695176807415234,-0.8143589600726746,-0.8453171893869444,-0.8483041359953191,3
visual_qa_histograms/example_hists_larger/images/id_000108.png,60,-0.9595775730693448,0.3270201383247418,-0.0551748810325724,-0.11085015959405592,1
visual_qa_histograms/example_hists_larger/images/id_000109.png,20,0.418028461343564,0.9918746661342187,0.8253476738046328,0.7828678596630472,5
visual_qa_histograms/example_hists_larger/images/id_000110.png,10,-0.9631981937994042,-0.9214371326104569,-0.9534623844788789,-0.9520981625990815,1
visual_qa_histograms/example_hists_larger/images/id_000111.png,45,-0.87272115753589,0.9935671167110289,-0.08893474454777266,-0.012945173759668608,5
visual_qa_histograms/example_hists_larger/images/id_000112.png,60,-0.9187674790843442,0.13645606410752315,-0.5360339014887909,-0.4573740154095471,5
visual_qa_histograms/example_hists_larger/images/id_000113.png,10,-0.024814880734160764,0.4411222806151476,0.28388589539991,0.22280709665050996,3
visual_qa_histograms/example_hists_larger/images/id_000114.png,20,0.8193267894224873,0.8928269308409528,0.8685354943521597,0.8681442162087021,1
visual_qa_histograms/example_hists_larger/images/id_000115.png,20,0.3957271587519012,0.48264406814266647,0.42951057279114524,0.43234413100332547,5
visual_qa_histograms/example_hists_larger/images/id_000116.png,20,-0.14251472215248054,0.11410064387480993,0.012703148021039454,0.0062625728039564215,2
visual_qa_histograms/example_hists_larger/images/id_000117.png,60,-0.9368560938677438,-0.647533920215795,-0.738255448642589,-0.741252351939358,2
visual_qa_histograms/example_hists_larger/images/id_000118.png,20,0.4184716422071501,0.9279533568133195,0.8255745513416031,0.8082208035656571,1
visual_qa_histograms/example_hists_larger/images/id_000119.png,10,-0.5958135419850714,0.027186873335950986,-0.4690996746470753,-0.3961775140476767,3
visual_qa_histograms/example_hists_larger/images/id_000120.png,60,0.44947215504619537,0.885049653649575,0.6411496328794674,0.678255346738931,3
visual_qa_histograms/example_hists_larger/images/id_000121.png,45,0.19948755353120592,0.24224818174555843,0.2195617436518415,0.22306610832268803,5
visual_qa_histograms/example_hists_larger/images/id_000122.png,45,0.5628834481899185,0.686918614666043,0.6242372640454028,0.6244665545242195,1
visual_qa_histograms/example_hists_larger/images/id_000123.png,60,-0.021860655131871826,0.10025426463882049,0.043149182222682866,0.05356141695722373,4
visual_qa_histograms/example_hists_larger/images/id_000124.png,10,0.09661627916925286,0.6100875005673191,0.43505648460023016,0.4184908568381212,1
visual_qa_histograms/example_hists_larger/images/id_000125.png,10,-0.8817028241881686,-0.8766585428935454,-0.8781377090611427,-0.8785644370848581,5
visual_qa_histograms/example_hists_larger/images/id_000126.png,45,-0.9103350088589668,-0.838903862267868,-0.8548951524071411,-0.8754996361229093,2
visual_qa_histograms/example_hists_larger/images/id_000127.png,45,-0.4199506644273427,0.7240459887569731,0.3110313689860085,0.3215486364432865,5
visual_qa_histograms/example_hists_larger/images/id_000128.png,10,-0.9900608031370195,-0.28510644166512444,-0.7462099991297879,-0.6638951575933462,4
visual_qa_histograms/example_hists_larger/images/id_000129.png,10,0.14148231539366768,0.8648695161594256,0.2687564609701791,0.3217321828606018,2
visual_qa_histograms/example_hists_larger/images/id_000130.png,10,-0.11296264427431216,0.8744300562990743,0.39153832515524634,0.32975908615825067,2
visual_qa_histograms/example_hists_larger/images/id_000131.png,45,-0.9669188310548197,0.6552959026016697,-0.11020967954913227,-0.12180605783867272,1
visual_qa_histograms/example_hists_larger/images/id_000132.png,45,0.06176798995592972,0.4206513883391467,0.31661181563525725,0.29101242300766067,3
visual_qa_histograms/example_hists_larger/images/id_000133.png,45,0.36683051062324407,0.908414312444614,0.6106021445034542,0.6186144729124906,2
visual_qa_histograms/example_hists_larger/images/id_000134.png,45,-0.805258026542941,0.48149958800066367,0.28377051402873865,0.03711446018843008,4
visual_qa_histograms/example_hists_larger/images/id_000135.png,45,-0.7088015275797146,-0.5491342495054328,-0.6504193116080962,-0.6487736652020157,2
visual_qa_histograms/example_hists_larger/images/id_000136.png,20,-0.14264504248680698,0.556921647716792,0.226663635016481,0.22664563729273565,1
visual_qa_histograms/example_hists_larger/images/id_000137.png,60,-0.9360094702111926,0.6388122947324918,0.13547068621800967,0.11221044183710294,4
visual_qa_histograms/example_hists_larger/images/id_000138.png,45,-0.0148076608540347,0.014165539162228942,-0.010909989267841213,-0.004309659361464244,2
visual_qa_histograms/example_hists_larger/images/id_000139.png,10,-0.5503059788801858,0.04104147390422752,-0.23155769598798331,-0.2313112125264217,1
visual_qa_histograms/example_hists_larger/images/id_000140.png,10,-0.6957176911685605,0.02498918755897406,-0.21486418877507446,-0.21087024356736148,3
visual_qa_histograms/example_hists_larger/images/id_000141.png,20,0.07036411396909616,0.7096783131072586,0.28424190844811187,0.4082461518081886,2
visual_qa_histograms/example_hists_larger/images/id_000142.png,45,0.12960425021813343,0.42539696241627395,0.3620183163534187,0.338657094289659,3
visual_qa_histograms/example_hists_larger/images/id_000143.png,45,0.3249756374480493,0.7288773071830777,0.40194472640917045,0.44206765646924095,2
visual_qa_histograms/example_hists_larger/images/id_000144.png,20,0.568172204993372,0.9983624205601921,0.7293650312320148,0.7315397594619165,5
visual_qa_histograms/example_hists_larger/images/id_000145.png,45,-0.8051689423271271,-0.34180795873764946,-0.5343366729982506,-0.5433188469504202,2
visual_qa_histograms/example_hists_larger/images/id_000146.png,45,-0.7008654533190359,-0.033395414647721076,-0.23926100069021766,-0.2942436500301919,4
visual_qa_histograms/example_hists_larger/images/id_000147.png,20,0.4502208974444541,0.7566496006568826,0.6287488037748836,0.6041549457127011,5
visual_qa_histograms/example_hists_larger/images/id_000148.png,60,0.14964144020823372,0.79813417870183,0.465909950879003,0.4899245255145476,5
visual_qa_histograms/example_hists_larger/images/id_000149.png,45,-0.9263140240940876,-0.8552676067309953,-0.8881514642093269,-0.8881414746802305,1
visual_qa_histograms/example_hists_larger/images/id_000150.png,45,-0.8500061168350992,-0.30527186319988475,-0.44276315865279414,-0.46627520284673574,3
visual_qa_histograms/example_hists_larger/images/id_000151.png,45,-0.06495420223968314,0.9611062946539887,0.393494827533111,0.3960042460258317,1
visual_qa_histograms/example_hists_larger/images/id_000152.png,45,-0.6468641359587448,0.2614964133964052,0.150201200891099,-0.0037786233839713734,2
visual_qa_histograms/example_hists_larger/images/id_000153.png,10,0.07059578673631062,0.891872883438658,0.3953236559215831,0.4637140112488929,5
visual_qa_histograms/example_hists_larger/images/id_000154.png,45,-0.24670265443018888,-0.17646725005866454,-0.18743262043558057,-0.1928650582579553,4
visual_qa_histograms/example_hists_larger/images/id_000155.png,20,0.7548970407091936,0.935781765038515,0.8268765274359664,0.8261188404974679,2
visual_qa_histograms/example_hists_larger/images/id_000156.png,20,0.44877047829720673,0.6012559530638859,0.546126922784823,0.5397084124922091,4
visual_qa_histograms/example_hists_larger/images/id_000157.png,20,-0.6719946407743801,0.9355086642099976,-0.16248580409808597,-0.014036861082528893,5
visual_qa_histograms/example_hists_larger/images/id_000158.png,10,-0.5041787550700435,-0.17177153512019036,-0.3417163642202824,-0.34649007367508367,4
visual_qa_histograms/example_hists_larger/images/id_000159.png,10,-0.4453957466182558,0.9817547330836608,0.1665850710804665,0.2002695089515458,3
visual_qa_histograms/example_hists_larger/images/id_000160.png,60,-0.9142322393346423,-0.019793477941985355,-0.4301900164365832,-0.431834092047841,4
visual_qa_histograms/example_hists_larger/images/id_000161.png,20,-0.07324263968198187,0.02091493131326866,-0.0247959333409074,-0.02413942745150182,3
visual_qa_histograms/example_hists_larger/images/id_000162.png,60,-0.017323077524016087,0.256127008447837,0.013046655698349266,0.04402743622663404,2
visual_qa_histograms/example_hists_larger/images/id_000163.png,45,-0.853888505507235,-0.1566839379728816,-0.43575300255162197,-0.486418405744392,2
visual_qa_histograms/example_hists_larger/images/id_000164.png,10,0.2783009635204288,0.6761274623543002,0.5368959475298896,0.5356457991762072,1
visual_qa_histograms/example_hists_larger/images/id_000165.png,60,0.20053049168654424,0.9354380218672271,0.5181313146252088,0.5177826305682273,3
visual_qa_histograms/example_hists_larger/images/id_000166.png,60,0.5208896436419874,0.6264840991625225,0.5689668327204986,0.5698500480507767,1
visual_qa_histograms/example_hists_larger/images/id_000167.png,60,-0.30008332678317534,-0.16299199391949817,-0.25408423367632255,-0.2535288442422431,1
visual_qa_histograms/example_hists_larger/images/id_000168.png,60,-0.07012124688232291,0.005843635071894627,-0.031231433577366192,-0.03159237837469814,1
visual_qa_histograms/example_hists_larger/images/id_000169.png,45,0.2908429118041106,0.7226867427126727,0.5369153252945569,0.5004486209679913,5
visual_qa_histograms/example_hists_larger/images/id_000170.png,10,-0.28836287020572626,-0.2624261889316756,-0.2725058622869154,-0.27547338142111927,4
visual_qa_histograms/example_hists_larger/images/id_000171.png,45,-0.986590166769714,-0.6295086664283268,-0.804510515735687,-0.8202392101885218,4
visual_qa_histograms/example_hists_larger/images/id_000172.png,45,-0.03137015314355978,0.3611950434230078,0.2560423473321914,0.2524121301875216,1
visual_qa_histograms/example_hists_larger/images/id_000173.png,60,-0.309027920001538,-0.016968120210487797,-0.1637816389522399,-0.1555040925105635,2
visual_qa_histograms/example_hists_larger/images/id_000174.png,10,0.03273412864943838,0.19778000585141908,0.1301154562702015,0.12589888548026348,2
visual_qa_histograms/example_hists_larger/images/id_000175.png,20,-0.8164397336935587,-0.3022895274820997,-0.4758824051450663,-0.5424465975649178,4
visual_qa_histograms/example_hists_larger/images/id_000176.png,45,-0.8713417234395384,0.6175116284506887,-0.484277167501723,-0.41309601215190417,1
visual_qa_histograms/example_hists_larger/images/id_000177.png,10,-0.567284164466928,0.42901643091162195,0.08713776696655644,0.12325833934429604,5
visual_qa_histograms/example_hists_larger/images/id_000178.png,45,-0.3555783114018862,-0.17424315150043257,-0.2662984512957333,-0.2663807566982856,1
visual_qa_histograms/example_hists_larger/images/id_000179.png,60,-0.9405925006774355,0.48867936933644895,-0.25691459267475286,-0.2925345362379403,3
visual_qa_histograms/example_hists_larger/images/id_000180.png,45,0.7466851675530651,0.76367644085905,0.7573592609222024,0.7545111205711629,2
visual_qa_histograms/example_hists_larger/images/id_000181.png,20,-0.7041249907005993,-0.3924684349483726,-0.49141621808803054,-0.5054189016510328,5
visual_qa_histograms/example_hists_larger/images/id_000182.png,60,0.12849581254517298,0.8476378052962878,0.6000853189010809,0.5878009066130757,1
visual_qa_histograms/example_hists_larger/images/id_000183.png,60,-0.9259131854123945,-0.5908627383045826,-0.825463623480877,-0.7948635800614865,3
visual_qa_histograms/example_hists_larger/images/id_000184.png,20,-0.5765727229913579,0.6083346416627915,-0.33169131205551483,-0.21406774197810624,5
visual_qa_histograms/example_hists_larger/images/id_000185.png,45,-0.8295590717733238,0.9189061829983038,-0.0028000938581916844,0.10715122932821622,5
visual_qa_histograms/example_hists_larger/images/id_000186.png,10,-0.9014779779358754,-0.7992053295514432,-0.8497666802043835,-0.8450954780126798,4
visual_qa_histograms/example_hists_larger/images/id_000187.png,60,-0.43325486711500377,-0.1528544944309783,-0.3486614213417948,-0.33693526192125217,2
visual_qa_histograms/example_hists_larger/images/id_000188.png,45,-0.26919744626339326,0.9589819757444176,0.5268824054903558,0.4191710387373514,4
visual_qa_histograms/example_hists_larger/images/id_000189.png,45,-0.28943474397925956,-0.26542663013730466,-0.28223624705062106,-0.27896100018727077,3
visual_qa_histograms/example_hists_larger/images/id_000190.png,60,0.11963556591634959,0.13894755457948244,0.12595313707820893,0.12641422758682164,5
visual_qa_histograms/example_hists_larger/images/id_000191.png,10,-0.9502166623939193,-0.21403319026719633,-0.4839624609440791,-0.5178447185046721,3
visual_qa_histograms/example_hists_larger/images/id_000192.png,10,-0.2724104883135261,0.4799928874827353,-0.025472697064966167,0.0800053441233852,4
visual_qa_histograms/example_hists_larger/images/id_000193.png,45,-0.8242368565133174,0.4269359124851063,-0.11605739840168955,-0.12363565975125107,3
visual_qa_histograms/example_hists_larger/images/id_000194.png,10,-0.8034509802920379,-0.4706703420328706,-0.583420339574517,-0.612224343719491,5
visual_qa_histograms/example_hists_larger/images/id_000195.png,45,-0.7919715967322719,0.4153816235132095,-0.5264227506860746,-0.42447910373051223,5
visual_qa_histograms/example_hists_larger/images/id_000196.png,10,-0.6973844761338627,0.1261450885248156,-0.18155329405526377,-0.2673246042059593,4
visual_qa_histograms/example_hists_larger/images/id_000197.png,60,-0.6623883647775934,0.3517290863884894,0.033309833329712525,-0.040650091570887004,5
visual_qa_histograms/example_hists_larger/images/id_000198.png,60,0.34251337929643577,0.8567662453261969,0.6003867292107258,0.5715177444838165,5
visual_qa_histograms/example_hists_larger/images/id_000199.png,45,-0.4369359060706727,0.015022590856981495,-0.3510315089459858,-0.33699967690780946,1
visual_qa_histograms/example_hists_larger/images/id_000200.png,10,-0.5309803408302841,-0.07889560815998109,-0.33143644197991967,-0.3032502936818142,2
visual_qa_histograms/example_hists_larger/images/id_000201.png,45,-0.8724199329317595,0.8689294156378303,0.3346474642565991,0.08077251807383048,3
visual_qa_histograms/example_hists_larger/images/id_000202.png,20,0.07168801942293214,0.1770594669998808,0.1399518620566772,0.13599473919401392,3
